,ap_los,both,competitor_cheapest,competitor_cxr_div,competitor_fare_mean,competitor_fare_std,competitor_min_carrier,competitor_only,competitor_time_max,competitor_time_mean,competitor_time_min,competitor_time_std,cxr_div,file_name,lfe,lfe_fare_difference,ond,overlap,quickest,sabre_cheapest,sabre_cxr_div,sabre_fare_mean,sabre_fare_std,sabre_min_carrier,sabre_only,sabre_time_max,sabre_time_mean_sabre,sabre_time_min,sabre_time_std,search_date
48,8_78_7,129,355.64,3,477.1695294117648,100.91589024795758,"{'A5-AF': 367.64, 'AF': 355.64, 'XK': 606.08}",85,1705.0,501.29411764705884,265.0,334.54584793380394,sabre,20180815_BIAPAR_8_7-processed,sabre,0.30187830390282305,BIAPAR,-146.5909090909091,sabre,248.28,2,306.0743529411765,33.4097290665836,"{'AF': 253.94, 'XK': 248.28}",85,1270.0,527.5882352941177,185.0,389.06757566182836,20180815
49,15_315_3,139,205.88,2,341.15392405063307,49.00471938072804,"{'A5': 205.88, 'AF': 349.69}",79,2875.0,677.4683544303797,165.0,683.7349695613816,tie,20180815_BIQPAR_15_3-processed,competitor,-0.5230716922479114,BIQPAR,-115.83333333333333,competitor,313.57,2,318.92759493670883,7.034560875109054,"{'AF': 319.32, 'IB': 313.57}",79,2230.0,1250.886075949367,170.0,461.75304164704954,20180815
50,15_715_7,102,247.38,2,385.0850961538462,40.713158913655036,"{'A5': 247.38, 'AF': 354.83}",104,2965.0,1119.8557692307693,165.0,884.5673773178256,competitor,20180815_BIQPAR_15_7-processed,competitor,-0.22237044223461877,BIQPAR,2550.0,competitor,302.39,3,320.4337499999999,11.52562684414542,"{'9B-UX': 302.39, 'AF': 386.59, 'IB': 313.57}",104,2330.0,1262.3942307692307,175.0,413.8381189598862,20180815
51,22_1422_14,67,143.08,2,310.30768707482997,72.46469078835631,"{'A5': 143.08, 'AF': 245.72}",147,610.0,344.6938775510204,165.0,118.52579698656311,competitor,20180815_BIQPAR_22_14-processed,competitor,-0.23105954710651364,BIQPAR,41.875,competitor,176.14,3,193.31564625850336,13.964141262142777,"{'9B-UX': 176.14, 'AF': 204.18, 'IB': 201.57}",147,2533.0,1468.5102040816328,520.0,473.1200051559067,20180815
52,22_722_7,89,123.38,2,280.86220338983054,74.37535322775382,"{'A5': 123.38, 'AF': 245.72}",118,1625.0,379.40677966101697,165.0,246.0414542685858,competitor,20180815_BIQPAR_22_7-processed,competitor,-0.4276219808721024,BIQPAR,153.44827586206895,competitor,176.14,3,195.5292372881355,15.834710987664767,"{'9B-UX': 176.14, 'AF': 210.32, 'IB': 206.57}",118,2528.0,1578.2203389830509,520.0,421.0593302407514,20180815
53,3_23_2,6,366.58,2,446.7153333333333,41.32272621220914,"{'A5': 366.58, 'AF': 399.83}",30,1370.0,415.0,165.0,333.15368722309654,tie,20180815_BIQPAR_3_2-processed,sabre,0.17316820339352929,BIQPAR,12.5,competitor,303.1,2,351.90733333333327,23.7188026582336,"{'9B-UX': 364.39, 'IB': 303.1}",30,2410.0,1690.8333333333333,1270.0,253.48618724979235,20180815
54,8_28_2,73,267.38,2,366.5803614457832,83.42117691081107,"{'A5': 267.38, 'AF': 353.37}",83,3090.0,1230.0602409638554,165.0,941.9289672016672,competitor,20180815_BIQPAR_8_2-processed,competitor,-0.12839404592714482,BIQPAR,365.0,competitor,301.71,3,351.28891566265054,31.016158417125336,"{'9B-UX': 382.39, 'AF': 345.39, 'IB': 301.71}",83,2575.0,1600.2771084337348,1105.0,383.0513024690612,20180815
55,8_78_7,109,175.48,3,313.5488,100.75637314404908,"{'A5': 175.48, 'A5-AF': 278.11, 'AF': 245.72}",50,1745.0,535.2,165.0,522.0680618698004,sabre,20180815_BIQPAR_8_7-processed,competitor,-0.4693412354684294,BIQPAR,-92.37288135593221,competitor,257.84,1,291.8132,8.968638883831348,{'AF': 257.84},50,3025.0,1325.4,170.0,602.950094391344,20180815
56,15_315_3,78,854.98,2,924.6929032258064,26.337956682978685,"{'KC': 854.98, 'MU': 935.58}",124,4365.0,3624.8790322580644,3020.0,416.94761115887013,competitor,20180815_BKKPAR_15_3-processed,competitor,-0.07087885096727412,BKKPAR,84.78260869565217,sabre,915.58,27,1296.329516129032,364.59707514994415,"{'9W': 955.14, 'AF': 1134.66, 'AF-KL': 1160.71, 'AF-TG': 2841.66, 'AI': 1255.6, 'AY': 1274.55, 'BA': 1304.66, 'BR': 1363.82, 'CA': 1019.56, 'CA-MU': 940.57, 'CX': 1185.0, 'CZ': 1765.64, 'EK': 1195.88, 'ET': 1594.44, 'EY': 1112.66, 'GF': 1775.04, 'KE': 1568.56, 'KL': 1149.38, 'LH': 1794.27, 'LX': 1687.2, 'MU': 915.58, 'OS': 2159.78, 'PS': 1854.58, 'QR': 1115.59, 'SQ': 1505.1, 'TG': 1805.66, 'VN': 1340.28}",124,4130.0,2370.6048387096776,1395.0,471.68423050779415,20180815
57,15_7,77,935.58,2,936.1845967741938,3.855282175028854,"{'CA-MU': 960.57, 'MU': 935.58}",124,4230.0,3293.0241935483873,2645.0,307.5254094521198,competitor,20180815_BKKPAR_15_7-processed,sabre,0.1691464118514718,BKKPAR,81.91489361702128,sabre,777.33,28,1270.250564516129,359.3691326993418,"{'9W': 955.14, '9W-EY': 777.33, 'AF': 1288.69, 'AF-KL': 1312.71, 'AF-TG': 2841.66, 'AI': 1255.6, 'AY': 1195.55, 'BA': 1244.66, 'BR': 1363.82, 'CA': 1019.56, 'CA-MU': 940.57, 'CX': 1185.0, 'CZ': 1721.64, 'EK': 1164.88, 'ET': 1594.44, 'EY': 901.86, 'GF': 1523.04, 'KE': 1568.56, 'KL': 1301.38, 'LH': 1717.44, 'LX': 1608.2, 'MU': 915.58, 'OS': 2080.78, 'PS': 1889.58, 'QR': 1102.59, 'TG': 1805.66, 'VN': 1340.28, 'WY': 1005.68}",124,4130.0,2347.1774193548385,1395.0,483.4939074180349,20180815
58,22_14,66,709.75,10,786.1498518518518,52.94845078259039,"{'AF-KL': 725.75, 'AY': 799.28, 'BA': 854.58, 'CA': 841.56, 'CA-MU': 816.57, 'CA-VN': 709.75, 'EY': 867.86, 'KL': 725.75, 'LH': 794.01, 'QR': 709.75}",135,4100.0,3060.8518518518517,1830.0,566.7149842828617,competitor,20180815_BKKPAR_22_14-processed,sabre,0.07054596688974998,BKKPAR,47.82608695652174,sabre,659.68,26,917.624148148148,257.12731497266583,"{'9W': 737.14, 'AF': 813.69, 'AF-KL': 700.71, 'AF-TG': 2841.66, 'AI': 952.6, 'AY': 1063.55, 'BA': 927.58, 'CA': 1019.56, 'CX': 1274.0, 'CZ': 903.64, 'EK': 757.68, 'ET': 1292.44, 'EY': 799.66, 'KL': 721.38, 'LH': 940.44, 'LX': 917.2, 'MU': 893.58, 'OS': 1266.78, 'QR': 849.59, 'SK': 1571.12, 'SN': 992.14, 'SU': 700.63, 'TG': 1179.66, 'TK': 977.36, 'VN': 740.28, 'WY': 659.68}",135,4380.0,2381.4814814814813,1395.0,599.794452999138,20180815
59,22_7,70,709.75,12,758.7714503816793,44.45949264602275,"{'9W-EY': 732.52, 'AF-KL': 709.75, 'AY': 799.28, 'CA-PS': 779.07, 'CA-VN': 709.75, 'EY': 771.86, 'KL': 709.75, 'LH': 794.01, 'MU': 808.58, 'QR': 709.75, 'SU': 756.63, 'WY': 715.63}",131,4380.0,3001.030534351145,1610.0,566.0357142704975,competitor,20180815_BKKPAR_22_7-processed,sabre,0.11563226488200078,BKKPAR,57.377049180327866,sabre,627.68,26,891.987251908397,254.09848785023203,"{'9W': 737.14, 'AF': 813.69, 'AF-KL': 684.71, 'AF-TG': 2841.66, 'AI': 952.6, 'AY': 1063.55, 'BA': 996.58, 'CA': 755.56, 'CA-MU': 718.57, 'CX': 1044.0, 'CZ': 903.64, 'EK': 784.68, 'ET': 1292.44, 'EY': 719.86, 'KE': 1147.56, 'KL': 713.38, 'LH': 940.44, 'LX': 996.2, 'OS': 1384.78, 'QR': 849.59, 'SN': 1084.14, 'SU': 791.52, 'TG': 1179.66, 'TK': 1032.36, 'VN': 740.28, 'WY': 627.68}",131,4130.0,2466.1450381679388,1395.0,571.0670056621727,20180815
60,3_23_2,33,829.57,9,1076.5992352941175,155.6667177966738,"{'AF-KL': 1250.01, 'AY': 978.53, 'BA': 1188.58, 'CA': 907.56, 'CA-MU': 829.57, 'CA-PS': 1097.07, 'LH': 1217.99, 'MU': 1239.58, 'QR': 1206.59}",170,4920.0,3185.323529411765,1610.0,773.0539882012512,competitor,20180815_BKKPAR_3_2-processed,competitor,-0.09625468616271068,BKKPAR,12.043795620437956,sabre,909.42,22,1192.633705882353,355.29835511375535,"{'9W': 1000.14, 'AF': 1525.69, 'AF-TG': 2841.66, 'AI': 1316.6, 'BA': 1211.85, 'BR': 1363.82, 'CA': 979.56, 'CA-MU': 993.57, 'CX': 909.42, 'CZ': 1235.64, 'ET': 1705.44, 'KE': 1568.56, 'KL': 1564.38, 'LH': 1980.44, 'LX': 1088.2, 'MU': 915.58, 'OS': 1753.78, 'OZ': 1624.7, 'SQ': 1335.1, 'TG': 1409.66, 'TK': 1461.36, 'VN': 1564.28}",170,4005.0,2516.5882352941176,1395.0,484.58468264450136,20180815
61,8_28_2,72,1000.57,13,1157.8340625,153.16597406127053,"{'9W-EY': 1313.32, '9W-PS': 1318.74, 'AF-KL': 1395.01, 'AY': 1092.88, 'BA': 1093.66, 'CA': 1078.56, 'CA-MU': 1000.57, 'CA-VN': 1077.42, 'KL': 1290.7, 'LH': 1456.85, 'MU': 1040.58, 'QR': 1388.59, 'VN': 1352.28}",128,4260.0,2936.015625,1610.0,761.4458272165086,competitor,20180815_BKKPAR_8_2-processed,sabre,0.05996581948289475,BKKPAR,64.28571428571429,sabre,940.57,25,1695.10078125,580.8478738900009,"{'9W': 1000.14, 'AF': 1525.69, 'AF-KL': 1478.71, 'AF-TG': 2841.66, 'AI': 1316.6, 'BA': 1169.66, 'BR': 1310.82, 'CA': 1019.56, 'CA-MU': 940.57, 'EK': 2467.52, 'EY': 2455.17, 'KE': 1476.56, 'KL': 1467.38, 'LH': 1875.44, 'LX': 1727.2, 'MU': 1541.58, 'OS': 2238.78, 'PS': 1849.58, 'RJ': 2240.87, 'SN': 2221.14, 'SQ': 1335.1, 'SU': 2354.64, 'TG': 1805.66, 'TK': 1573.36, 'VN': 1245.28}",128,3680.0,2486.9921875,1395.0,555.2506491694099,20180815
62,8_78_7,55,890.58,1,927.175890410959,16.777891350441443,{'MU': 890.58},146,4340.0,3428.321917808219,2735.0,361.3877836023048,competitor,20180815_BKKPAR_8_7-processed,sabre,0.022457275034247343,BKKPAR,30.21978021978022,sabre,870.58,27,1264.194315068493,406.815494008512,"{'9W': 896.14, 'AF': 1052.69, 'AF-KL': 1090.71, 'AF-TG': 2841.66, 'AI': 1308.6, 'AY': 1300.55, 'BA': 1073.66, 'BR': 1310.82, 'CA': 1019.56, 'CA-MU': 895.57, 'CZ': 1301.64, 'EK': 1881.52, 'EY': 2174.17, 'FM-MU': 926.05, 'GF': 1680.04, 'KE': 1476.56, 'KL': 1079.38, 'LH': 1796.44, 'LX': 1687.2, 'MU': 870.58, 'OS': 2080.78, 'PS': 1849.58, 'QR': 1299.59, 'SQ': 1427.1, 'TG': 1805.66, 'TK': 1494.36, 'VN': 1304.28}",146,3265.0,2340.4109589041095,1395.0,437.0609153666604,20180815
63,15_315_3,37,131.45,3,289.82423312883435,120.27590672856063,"{'A5': 131.45, 'A5-AF': 291.53, 'AF': 254.99}",163,2200.0,600.6441717791411,130.0,510.75747042247497,competitor,20180815_BODLYS_15_3-processed,competitor,-0.22868010650437431,BODLYS,14.682539682539682,competitor,161.51,4,248.1301226993865,101.65820866449369,"{'AF': 161.51, 'AF-KL': 430.88, 'BA': 478.32, 'KL': 529.88}",163,2980.0,911.6871165644171,355.0,425.7724356176172,20180815
64,15_715_7,52,131.45,3,291.9937162162163,103.36333939552142,"{'A5': 131.45, 'A5-AF': 435.73, 'AF': 254.99}",148,710.0,297.2972972972973,130.0,121.62641918179554,tie,20180815_BODLYS_15_7-processed,competitor,-0.21491061240015216,BODLYS,27.083333333333332,competitor,159.7,3,205.31594594594594,85.85787475987728,"{'AF': 159.7, 'AF-KL': 595.88, 'BA': 567.32}",148,2975.0,849.4932432432432,355.0,412.01295298015015,20180815
65,22_1422_14,68,110.25,3,181.83712121212122,45.16597238938098,"{'A5': 110.25, 'A5-AF': 244.32, 'AF': 184.99}",132,1050.0,302.6136363636364,130.0,171.74393542310264,competitor,20180815_BODLYS_22_14-processed,competitor,-0.36689342403628106,BODLYS,53.125,competitor,150.7,4,165.6375,34.49636872968445,"{'AF': 150.7, 'AF-KL': 307.88, 'BA': 280.32, 'KL': 296.88}",132,2030.0,708.1818181818181,340.0,326.1112959969674,20180815
66,22_722_7,61,110.25,2,176.38561151079136,38.2762836495642,"{'A5': 110.25, 'AF': 184.99}",139,1050.0,286.43884892086334,130.0,150.50909333152268,competitor,20180815_BODLYS_22_7-processed,competitor,-0.3833106575963718,BODLYS,39.1025641025641,competitor,152.51,4,174.48863309352518,52.59715514433692,"{'AF': 152.51, 'AF-KL': 345.88, 'BA': 291.32, 'KL': 334.88}",139,2285.0,697.410071942446,340.0,327.41043277822376,20180815
67,3_23_2,23,141.45,3,502.0827083333333,219.8866806096498,"{'A5': 141.45, 'A5-AF': 266.3, 'AF': 289.99}",48,1620.0,461.0416666666667,135.0,322.6040296231248,sabre,20180815_BODLYS_3_2-processed,competitor,-0.3522092612230472,BODLYS,46.0,competitor,191.27,1,262.2083333333333,37.04625730275386,{'AF': 191.27},48,2295.0,1252.9166666666667,345.0,440.0904565303343,20180815
68,8_28_2,33,217.25,2,394.12025,128.13792953199624,"{'A5': 217.25, 'AF': 302.11}",80,2230.0,1409.0625,135.0,600.2521061862362,sabre,20180815_BODLYS_8_2-processed,competitor,-0.2682163406214038,BODLYS,35.1063829787234,competitor,275.52,1,332.111125,25.24622267741945,{'AF': 275.52},80,2015.0,1101.8125,360.0,416.57376126677656,20180815
69,8_78_7,76,131.45,3,298.74693548387097,135.8327144173286,"{'A5': 131.45, 'A5-AF': 235.9, 'AF': 269.72}",124,2870.0,919.7983870967741,130.0,743.2701855838596,competitor,20180815_BODLYS_8_7-processed,competitor,-0.25294788893115255,BODLYS,79.16666666666667,competitor,164.7,4,344.53919354838706,153.62475991154852,"{'AF': 164.7, 'AF-KL': 415.88, 'BA': 524.32, 'KL': 478.88}",124,2285.0,1119.4354838709678,420.0,345.84832057490087,20180815
70,15_315_3,101,149.08,3,267.72343434343435,67.29337345187794,"{'A5': 149.08, 'A5-AF': 216.2, 'AF': 243.71}",99,990.0,245.45454545454547,135.0,150.24655062272137,tie,20180815_BODPAR_15_3-processed,competitor,-0.2699221894284946,BODPAR,-2525.0,competitor,189.32,3,247.05050505050514,48.03458348905309,"{'AF': 189.32, 'AF-KL': 297.13, 'KL': 286.13}",99,2855.0,1381.4141414141413,140.0,739.4923936093886,20180815
71,15_715_7,106,149.08,3,231.56425531914886,36.254962122056405,"{'A5': 149.08, 'A5-AF': 208.48, 'AF': 228.46}",94,770.0,229.7872340425532,135.0,108.63254352493698,tie,20180815_BODPAR_15_7-processed,competitor,-0.23638314998658425,BODPAR,-441.6666666666667,competitor,184.32,3,254.56872340425534,111.17698918946537,"{'AF': 184.32, 'KL': 469.13, 'XK': 472.82}",94,1585.0,898.563829787234,350.0,384.26484925969083,20180815
72,22_1422_14,125,110.88,1,133.8123076923077,26.92014187854958,{'A5': 110.88},78,540.0,191.73076923076923,135.0,110.00539220277483,tie,20180815_BODPAR_22_14-processed,competitor,-0.35137085137085144,BODPAR,-132.9787234042553,competitor,149.84,1,177.15871794871796,12.11849722359893,{'AF': 149.84},78,380.0,255.12820512820514,140.0,83.55328946936909,20180815
73,22_722_7,123,110.88,2,135.51896103896107,24.319289267684287,"{'A5': 110.88, 'AF': 171.08}",77,255.0,151.16883116883116,135.0,27.468835258488173,sabre,20180815_BODPAR_22_7-processed,competitor,-0.4302849927849929,BODPAR,-133.69565217391303,tie,158.59,1,180.42129870129867,8.01103340312093,{'AF': 158.59},77,470.0,302.7922077922078,135.0,101.53588135058692,20180815
74,3_23_2,104,110.88,2,249.59760416666668,74.72625807424394,"{'A5': 110.88, 'AF': 256.21}",96,320.0,241.51041666666666,135.0,68.71037534335379,tie,20180815_BODPAR_3_2-processed,competitor,-1.005050505050505,BODPAR,-650.0,competitor,222.32,2,380.6425000000001,26.53199546128966,"{'AF': 222.32, 'KL': 377.13}",96,2915.0,1188.3333333333333,145.0,789.145329376784,20180815
75,8_28_2,49,251.38,2,371.0256666666667,87.31180997187592,"{'A5': 251.38, 'AF': 388.83}",60,1155.0,241.16666666666666,135.0,267.4223579174417,competitor,20180815_BODPAR_8_2-processed,competitor,-0.30905402179966585,BODPAR,222.72727272727272,competitor,329.07,3,374.2188333333333,22.891792999924938,"{'AF': 329.07, 'AF-KL': 377.13, 'KL': 349.13}",60,2080.0,1046.4166666666667,145.0,669.4325269899053,20180815
76,8_78_7,118,110.88,3,259.68158536585366,119.55100866477132,"{'A5': 110.88, 'A5-AF': 306.69, 'AF': 234.6}",82,925.0,264.0243902439024,135.0,156.1426204349417,tie,20180815_BODPAR_8_7-processed,competitor,-0.7074314574314574,BODPAR,-163.88888888888889,competitor,189.32,3,237.25243902439024,62.1966361791569,"{'AF': 189.32, 'AF-KL': 360.13, 'KL': 349.13}",82,1585.0,786.1585365853658,145.0,348.1594451500845,20180815
77,15_315_3,154,588.34,4,1193.5744827586207,164.762688632825,"{'AF-AT': 1268.71, 'AT-TP': 1270.43, 'AT-UX': 1188.25, 'AZ': 588.34}",58,1960.0,637.1551724137931,470.0,318.94166005186025,sabre,20180815_CASPAR_15_3-processed,competitor,-0.01699697453853214,CASPAR,-80.20833333333333,sabre,598.34,3,943.1927586206897,571.7732437355787,"{'AF-AT': 2098.62, 'AT': 670.17, 'AZ': 598.34}",58,2810.0,1018.9655172413793,350.0,682.4991219200634,20180815
78,15_715_7,183,588.34,2,710.4916666666664,48.88400147875284,"{'AT': 710.96, 'AZ': 588.34}",30,2780.0,1310.0,460.0,771.9143243507864,competitor,20180815_CASPAR_15_7-processed,competitor,-0.1685080055750076,CASPAR,-59.80392156862745,sabre,687.48,3,1311.904,715.2540612069977,"{'AF-AT': 2098.62, 'AT': 687.48, 'AZ': 736.34}",30,1325.0,774.0,350.0,423.8420330329653,20180815
79,22_1422_14,143,571.06,2,1124.8885714285714,754.2394699298095,"{'AF-AT': 2165.86, 'AZ': 571.06}",49,3410.0,1766.4285714285713,370.0,1083.654599799524,competitor,20180815_CASPAR_22_14-processed,sabre,0.14551885966448355,CASPAR,-76.06382978723404,competitor,487.96,5,583.3228571428571,81.06195521533719,"{'AT': 487.96, 'AZ': 669.34, 'IB': 727.96, 'LH': 710.14, 'TU': 582.62}",49,3245.0,1504.6938775510205,495.0,691.9758908397037,20180815
80,22_722_7,156,544.06,2,619.9794545454544,40.43672846505053,"{'AT': 571.96, 'AZ': 544.06}",55,3410.0,1253.5454545454545,455.0,981.8259032929943,competitor,20180815_CASPAR_22_7-processed,sabre,0.12700805058265627,CASPAR,-77.22772277227723,sabre,474.96,4,906.4029090909091,622.7335887712924,"{'AF-AT': 2128.86, 'AT': 474.96, 'LH': 719.14, 'TU': 582.62}",55,3245.0,1451.4545454545455,355.0,751.3344133429539,20180815
81,3_23_2,138,640.96,6,1040.1988157894734,300.3180580782852,"{'AF': 935.3, 'AF-AT': 1326.43, 'AT': 640.96, 'AT-KK': 1252.43, 'AT-TP': 1300.43, 'AT-UX': 1251.69}",76,790.0,573.9473684210526,370.0,77.35767916836564,tie,20180815_CASPAR_3_2-processed,sabre,0.15880866200698962,CASPAR,-111.29032258064517,sabre,539.17,6,930.4013157894736,565.0843389874757,"{'AF-AT': 2060.58, 'AT': 539.17, 'AZ': 736.34, 'IB': 698.78, 'LH': 881.7, 'TP': 660.09}",76,2305.0,1238.2894736842106,350.0,505.5878114509085,20180815
82,8_28_2,144,734.12,12,1286.9559550561798,352.5910815974915,"{'AF-AT': 1393.46, 'AF-AT-AZ': 1594.0, 'AF-AZ-TP': 1610.37, 'AF-KL': 1502.99, 'AF-TP': 1459.42, 'AT': 865.17, 'AT-KK': 1353.08, 'AT-TP': 1429.54, 'AT-UX': 1347.36, 'IB': 734.12, 'LH': 892.14, 'LH-TP': 1571.82}",89,1275.0,606.2921348314607,350.0,205.19188371371223,sabre,20180815_CASPAR_8_2-processed,sabre,0.21837029368495622,CASPAR,-130.9090909090909,competitor,573.81,5,831.2395505617978,400.87079578516574,"{'AF-AT': 2060.58, 'AT': 722.07, 'AZ': 573.81, 'LH': 873.6, 'TP': 660.09}",89,3220.0,1691.2359550561798,355.0,819.6847651061285,20180815
83,8_78_7,141,595.34,3,1286.0159649122807,754.3826777662545,"{'AF-AT': 2138.14, 'AZ': 595.34, 'TP': 632.35}",57,3285.0,1689.0350877192982,370.0,1166.5032601282023,competitor,20180815_CASPAR_8_7-processed,sabre,0.12350925521550725,CASPAR,-83.92857142857143,sabre,521.81,4,603.5522807017544,101.02125762887631,"{'AT': 538.58, 'AZ': 521.81, 'LH': 873.6, 'TP': 700.37}",57,3110.0,879.1228070175439,360.0,811.4911994544241,20180815
84,15_315_3,47,945.62,23,1436.876274509804,209.63168530871357,"{'9W': 945.62, '9W-EY': 1191.41, '9W-PS': 1283.83, 'AF': 1486.83, 'AF-AI': 1579.63, 'AF-AI-AZ': 1689.19, 'AF-AI-KL': 1338.09, 'AF-AI-MU': 1476.55, 'AF-AI-PS': 1544.05, 'AF-AI-UL': 1570.06, 'AF-AZ': 1689.19, 'AF-AZ-UL': 1689.19, 'AF-KL': 1244.09, 'AF-KL-UL': 1338.09, 'AF-PS-UL': 1544.05, 'AF-UL': 1570.06, 'BA': 1264.29, 'BA-UL': 1485.59, 'EK': 1376.1, 'GF-UL': 1585.68, 'KL': 1703.35, 'QR': 1890.09, 'UL': 1527.8}",153,4500.0,2560.7843137254904,1645.0,631.8628779999876,sabre,20180815_CMBPAR_15_3-processed,competitor,-0.055878682768977,CMBPAR,22.169811320754718,sabre,998.46,18,1346.6653594771242,217.18864107167465,"{'9W-AF': 1204.84, '9W-AF-EY': 1453.41, '9W-AF-MU': 1432.33, '9W-AF-UL': 1297.84, '9W-EY': 1039.41, 'AF-EY': 1444.63, 'AF-KL': 1959.92, 'AF-UL': 1435.06, 'AI-BA': 1350.52, 'AZ': 998.46, 'BA': 1243.57, 'BA-UL': 1502.43, 'EK': 1365.15, 'EY': 1284.2, 'KL': 1948.92, 'MI-SQ': 1620.56, 'SQ': 1620.56, 'UL': 1544.64}",153,4115.0,2545.718954248366,1600.0,515.3350399384587,20180815
85,15_715_7,46,930.82,20,1368.958831168831,196.61014708934576,"{'9W': 945.62, '9W-AF': 1339.84, '9W-AF-AI': 1339.84, '9W-AF-UL': 1339.84, '9W-EY': 1191.41, '9W-EY-UL': 1344.61, '9W-UL': 930.82, 'AF': 1398.06, 'AF-AI': 1398.06, 'AF-AI-KL': 1338.09, 'AF-KL': 1244.09, 'AF-KL-UL': 1338.09, 'AF-UL': 1398.06, 'BA': 1246.84, 'BA-UL': 1428.59, 'EK': 1314.15, 'EY': 1605.2, 'KU': 1390.08, 'QR': 1670.09, 'UL': 1470.8}",154,4425.0,2719.0584415584417,1645.0,561.2366042713412,sabre,20180815_CMBPAR_15_7-processed,competitor,-0.07266711071958057,CMBPAR,21.296296296296298,sabre,998.46,18,1333.9756493506493,218.18021735033548,"{'9W-AF': 1439.41, '9W-AF-EY': 1439.41, '9W-AF-UL': 1429.84, '9W-EY': 1039.41, 'AF': 1430.63, 'AF-EY': 1430.63, 'AF-KL': 1936.35, 'AF-UL': 1421.06, 'AI-BA': 1221.8, 'AZ': 998.46, 'BA': 1227.29, 'BA-GF-UL': 1484.2, 'BA-UL': 1502.43, 'EY': 1284.2, 'GF-UL': 1526.41, 'KL': 1925.35, 'QR': 1737.09, 'WY': 1722.22}",154,4115.0,2431.4285714285716,1605.0,465.43630324777246,20180815
86,22_1422_14,92,629.02,9,890.8392592592592,138.8009051096543,"{'9W': 756.62, '9W-AF-KL': 823.87, '9W-UL': 629.02, 'AF': 1014.06, 'AZ': 755.46, 'BA': 1006.41, 'EK': 1027.15, 'QR': 974.25, 'WY': 799.74}",108,4475.0,2920.6944444444443,1650.0,632.1153694877852,competitor,20180815_CMBPAR_22_14-processed,competitor,-0.16921560522717888,CMBPAR,287.5,tie,735.46,18,1008.9607407407408,167.547284963116,"{'9W-AF': 784.62, '9W-AF-EY': 1009.41, '9W-AF-FZ': 892.61, '9W-AF-UL': 980.84, '9W-EY': 824.41, '9W-EY-UL': 869.63, 'AF-KL': 1296.78, 'AF-KL-UL': 1303.29, 'AI-BA': 947.52, 'AZ': 735.46, 'BA': 942.29, 'BA-UL': 1173.25, 'EK': 1007.15, 'EY': 1069.2, 'GF-UL': 1139.41, 'KL': 1285.78, 'TG': 1274.46, 'UL': 1157.64}",108,4395.0,2515.3333333333335,1650.0,609.8948430886823,20180815
87,22_722_7,93,629.02,9,899.0743925233645,127.51112601975406,"{'9W': 756.62, '9W-AF-KL': 823.87, '9W-UL': 629.02, 'AF': 1014.06, 'AZ': 755.46, 'BA': 1006.41, 'EK': 1027.15, 'QR': 974.25, 'WY': 793.82}",107,4120.0,2898.03738317757,1595.0,560.1131780044277,competitor,20180815_CMBPAR_22_7-processed,competitor,-0.16921560522717888,CMBPAR,332.14285714285717,competitor,735.46,17,1018.3922429906543,164.6244729812536,"{'9W-AF': 784.62, '9W-AF-EY': 1009.41, '9W-AF-FZ': 892.61, '9W-AF-UL': 980.84, '9W-EY': 824.41, '9W-EY-UL': 869.63, 'AF-KL-UL': 1303.29, 'AZ': 735.46, 'BA': 942.29, 'BA-UL': 1102.25, 'CX': 1450.44, 'EK': 1007.15, 'EY': 1069.2, 'GF-UL': 1139.41, 'QR': 967.09, 'TG': 1274.46, 'UL': 1101.64}",107,4395.0,2508.5607476635514,1650.0,628.3144144060194,20180815
88,3_2,23,1028.62,5,1235.5251412429377,117.48215059351155,"{'9W': 1028.62, '9W-EY': 1228.41, 'BA': 1153.57, 'JU': 1653.08, 'QR': 1671.09}",177,3535.0,2650.2542372881358,1650.0,274.75726435224556,competitor,20180815_CMBPAR_3_2-processed,sabre,0.17207520755964292,CMBPAR,7.467532467532467,sabre,851.62,19,1410.1505084745766,1141.081490572187,"{'9W': 851.62, '9W-AF': 1520.41, '9W-AF-EY': 1520.41, '9W-AF-UL': 1510.84, '9W-EY': 1097.41, 'AF-EY-UL': 1550.63, 'AF-UL': 1541.06, 'AI': 1868.06, 'AZ': 1549.46, 'BA': 1128.82, 'BA-UL': 1168.31, 'CX': 1557.44, 'EY': 1594.4, 'JU': 1316.08, 'MI-SQ': 1570.56, 'QR': 1652.09, 'SQ': 1570.56, 'SV': 16096.42, 'WY': 1227.22}",177,4195.0,2933.587570621469,1600.0,527.8405131710077,20180815
