,Unnamed: 0,x
4623,51496,"Loei Airport,Loei Airport(LOE)"
4624,51498,"Buri Ram Airport,Buri Ram Airport(BFV)"
4625,51499,"Nakhon Ratchasima Airport,Nakhon Ratchasima Airport(NAK)"
4626,51501,"Ubon Ratchathani Airport,Ubon Ratchathani Airport(UBP)"
4627,51502,"Roi Et Airport,Roi Et Airport(ROI)"
4628,51503,"Nakhon Phanom Airport,Nakhon Phanom Airport(KOP)"
4629,51508,"Buon Ma Thuot Airport,Buon Ma Thuot Airport(BMV)"
4630,51510,"Cat Bi International Airport,Cat Bi International Airport(HPH)"
4631,51512,"Cà Mau Airport,Cà Mau Airport(CAH)"
4632,51513,"Cam Ranh Airport,Cam Ranh Airport(CXR)"
4633,51514,"Co Ong Airport,Co Ong Airport(VCS)"
4634,51515,"Can Tho International Airport,Can Tho International Airport(VCA)"
4635,51516,"Dien Bien Phu Airport,Dien Bien Phu Airport(DIN)"
4636,51517,"Lien Khuong Airport,Lien Khuong Airport(DLI)"
4637,51518,"Da Nang International Airport,Da Nang International Airport(DAD)"
4639,51522,"Noi Bai International Airport,Noi Bai International Airport(HAN)"
4640,51525,"Phu Bai Airport,Phu Bai Airport(HUI)"
4641,51526,"Phu Cat Airport,Phu Cat Airport(UIH)"
4642,51527,"Pleiku Airport,Pleiku Airport(PXU)"
4643,51528,"Phu Quoc International Airport,Phu Quoc International Airport(PQC)"
4644,51531,"Rach Gia Airport,Rach Gia Airport(VKG)"
4645,51532,"Dong Tac Airport,Dong Tac Airport(TBB)"
4646,51533,"Tan Son Nhat International Airport,Tan Son Nhat International Airport(SGN)"
4647,51535,"Vinh Airport,Vinh Airport(VII)"
4648,51545,"Dawei Airport,Dawei Airport(TVY)"
4649,51546,"Naypyidaw Airport,Naypyidaw Airport(NYT)"
4650,51550,"Heho Airport,Heho Airport(HEH)"
4651,51553,"Kengtung Airport,Kengtung Airport(KET)"
4652,51556,"Kyaukpyu Airport,Kyaukpyu Airport(KYP)"
4653,51557,"Kawthoung Airport,Kawthoung Airport(KAW)"
4654,51559,"Loikaw Airport,Loikaw Airport(LIW)"
4655,51561,"Lashio Airport,Lashio Airport(LSH)"
4656,51563,"Mandalay International Airport,Mandalay International Airport(MDL)"
4657,51564,"Myeik Airport,Myeik Airport(MGZ)"
4658,51567,"Myitkyina Airport,Myitkyina Airport(MYT)"
4660,51571,"Momeik Airport,Momeik Airport(MOE)"
4661,51573,"Mong Hsat Airport,Mong Hsat Airport(MOG)"
4663,51580,"Namsang Airport,Namsang Airport(NMS)"
4664,51590,"Putao Airport,Putao Airport(PBU)"
4666,51598,"Sittwe Airport,Sittwe Airport(AKY)"
4667,51599,"Thandwe Airport,Thandwe Airport(SNW)"
4668,51600,"Tachileik Airport,Tachileik Airport(THL)"
4669,51606,"Yangon International Airport,Yangon International Airport(RGN)"
4670,51739,"Hasanuddin International Airport,Hasanuddin International Airport(UPG)"
4671,51746,"Frans Kaisiepo Airport,Frans Kaisiepo Airport(BIK)"
4672,51750,"Nabire Airport,Nabire Airport(NBX)"
4673,51754,"Moses Kilangin Airport,Moses Kilangin Airport(TIM)"
4674,51762,"Ngurah Rai (Bali) International Airport,Ngurah Rai (Bali) International Airport(DPS)"
4675,51763,"Lombok International Airport,Lombok International Airport(LOP)"
4676,51771,"Sentani International Airport,Sentani International Airport(DJJ)"
4677,51779,"Wamena Airport,Wamena Airport(WMX)"
4678,51784,"Mopah Airport,Mopah Airport(MKQ)"
4679,51791,"Kalimarau Airport,Kalimarau Airport(BEJ)"
4680,51794,"Juwata Airport,Juwata Airport(TRK)"
4681,51795,"Temindung Airport,Temindung Airport(SRI)"
4682,51804,"Naha Airport,Naha Airport(NAH)"
4683,51808,"Mutiara Airport,Mutiara Airport(PLW)"
4684,51809,"Sam Ratulangi Airport,Sam Ratulangi Airport(MDC)"
4685,51811,"Kasiguncu Airport,Kasiguncu Airport(PSJ)"
4686,51812,"Pitu Airport,Pitu Airport(OTI)"
4687,51813,"Sultan Khairun Babullah Airport,Sultan Khairun Babullah Airport(TTE)"
4688,51815,"Syukuran Aminuddin Amir Airport,Syukuran Aminuddin Amir Airport(LUW)"
4689,51824,"Warukin Airport,Warukin Airport(TJG)"
4690,51839,"Dumatumbun Airport,Dumatumbun Airport(LUV)"
4691,51842,"Pattimura Airport, Ambon,Pattimura Airport, Ambon(AMQ)"
4692,51852,"Juanda International Airport,Juanda International Airport(SUB)"
4693,51859,"Fakfak Airport,Fakfak Airport(FKQ)"
4694,51861,"Kaimana Airport,Kaimana Airport(KNG)"
4695,51863,"Babo Airport,Babo Airport(BXB)"
4696,51864,"Rendani Airport,Rendani Airport(MKW)"
4697,51881,"Dominique Edward Osok Airport,Dominique Edward Osok Airport(SOQ)"
4698,51886,"Bintulu Airport,Bintulu Airport(BTU)"
4699,51891,"Kuching International Airport,Kuching International Airport(KCH)"
4700,51893,"Limbang Airport,Limbang Airport(LMN)"
4701,51896,"Marudi Airport,Marudi Airport(MUR)"
4702,51901,"Miri Airport,Miri Airport(MYY)"
4703,51902,"Sibu Airport,Sibu Airport(SBW)"
4704,51907,"Bario Airport,Bario Airport(BBN)"
4705,51910,"Lahad Datu Airport,Lahad Datu Airport(LDU)"
4706,51914,"Kota Kinabalu International Airport,Kota Kinabalu International Airport(BKI)"
4707,51915,"Labuan Airport,Labuan Airport(LBU)"
4708,51921,"Sandakan Airport,Sandakan Airport(SDK)"
4709,51924,"Tawau Airport,Tawau Airport(TWU)"
4710,51925,"Mulu Airport,Mulu Airport(MZV)"
4711,51926,"Brunei International Airport,Brunei International Airport(BWN)"
4712,52041,"Radin Inten II (Branti) Airport,Radin Inten II (Branti) Airport(TKG)"
4713,52042,"Sultan Syarif Kasim Ii (Simpang Tiga) Airport,Sultan Syarif Kasim Ii (Simpang Tiga) Airport(PKU)"
4714,52043,"Pinang Kampai Airport,Pinang Kampai Airport(DUM)"
4715,52048,"Husein Sastranegara International Airport,Husein Sastranegara International Airport(BDO)"
4716,52052,"Hang Nadim International Airport,Hang Nadim International Airport(BTH)"
4717,52056,"Halim Perdanakusuma International Airport,Halim Perdanakusuma International Airport(HLP)"
4718,52057,"Tunggul Wulung Airport,Tunggul Wulung Airport(CXP)"
4719,52059,"Soekarno-Hatta International Airport,Soekarno-Hatta International Airport(CGK)"
4720,52064,"Binaka Airport,Binaka Airport(GNS)"
4721,52065,"Aek Godang Airport,Aek Godang Airport(AEG)"
4723,52068,"Soewondo Air Force Base,Soewondo Air Force Base(MES)"
4724,52070,"Kualanamu International Airport,Kualanamu International Airport(KNO)"
4725,52078,"Nanga Pinoh Airport,Nanga Pinoh Airport(NPO)"
4726,52080,"Ketapang(Rahadi Usman) Airport,Ketapang(Rahadi Usman) Airport(KTG)"
4727,52082,"Ranai Airport,Ranai Airport(NTX)"
4728,52083,"Supadio Airport,Supadio Airport(PNK)"
4729,52084,"Pangsuma Airport,Pangsuma Airport(PSU)"
4730,52085,"Sintang(Susilo) Airport,Sintang(Susilo) Airport(SQG)"
4731,52091,"Fatmawati Soekarno Airport,Fatmawati Soekarno Airport(BKS)"
4732,52093,"Sultan Mahmud Badaruddin II Airport,Sultan Mahmud Badaruddin II Airport(PLM)"
4733,52094,"Pendopo Airport,Pendopo Airport(PDO)"
4734,52095,"Japura Airport,Japura Airport(RGT)"
4735,52096,"Minangkabau International Airport,Minangkabau International Airport(PDG)"
4736,52104,"Lhok Sukon Airport,Lhok Sukon Airport(LSX)"
4737,52107,"Sultan Iskandar Muda International Airport,Sultan Iskandar Muda International Airport(BTJ)"
4739,52130,"Pulau Tioman Airport,Pulau Tioman Airport(TOD)"
4740,52132,"Sultan Abdul Halim Airport,Sultan Abdul Halim Airport(AOR)"
4741,52133,"Butterworth Airport,Butterworth Airport(BWH)"
4742,52134,"Sultan Ismail Petra Airport,Sultan Ismail Petra Airport(KBR)"
4743,52135,"Kuantan Airport,Kuantan Airport(KUA)"
4744,52136,"Kerteh Airport,Kerteh Airport(KTE)"
4745,52138,"Sultan Azlan Shah Airport,Sultan Azlan Shah Airport(IPH)"
4746,52139,"Senai International Airport,Senai International Airport(JHB)"
4747,52140,"Kuala Lumpur International Airport,Kuala Lumpur International Airport(KUL)"
4748,52141,"Langkawi International Airport,Langkawi International Airport(LGK)"
4749,52142,"Malacca Airport,Malacca Airport(MKZ)"
4750,52143,"Sultan Mahmud Airport,Sultan Mahmud Airport(TGG)"
4751,52144,"Penang International Airport,Penang International Airport(PEN)"
4752,52149,"Sultan Abdul Aziz Shah International Airport,Sultan Abdul Aziz Shah International Airport(SZB)"
4753,52252,"Suai Airport,Suai Airport(UAI)"
4754,52254,"Presidente Nicolau Lobato International Airport,Presidente Nicolau Lobato International Airport(DIL)"
4755,52255,"Cakung Airport,Cakung Airport(BCH)"
4758,52371,"Paya Lebar Air Base,Paya Lebar Air Base(QPG)"
4759,52372,"Tengah Air Base,Tengah Air Base(TGA)"
4760,52376,"Seletar Airport,Seletar Airport(XSP)"
4761,52377,"Singapore Changi Airport,Singapore Changi Airport(SIN)"
4767,52767,"Smolensk North Airport,Smolensk North Airport(LNX)"
4769,52794,"Albany Airport,Albany Airport(ALH)"
4771,52836,"Alpha Airport,Alpha Airport(ABH)"
4772,52839,"Ararat Airport,Ararat Airport(ARY)"
4773,52845,"Armidale Airport,Armidale Airport(ARM)"
4774,52864,"Ayers Rock Connellan Airport,Ayers Rock Connellan Airport(AYQ)"
4775,52874,"Barcaldine Airport,Barcaldine Airport(BCI)"
4776,52875,"Alice Springs Airport,Alice Springs Airport(ASP)"
4777,52882,"Brisbane International Airport,Brisbane International Airport(BNE)"
4778,52886,"Gold Coast Airport,Gold Coast Airport(OOL)"
4779,52888,"Blackall Airport,Blackall Airport(BKQ)"
4780,52892,"Cairns International Airport,Cairns International Airport(CNS)"
4781,52893,"Charleville Airport,Charleville Airport(CTL)"
4782,52899,"Birdsville Airport,Birdsville Airport(BVI)"
4783,52922,"Broken Hill Airport,Broken Hill Airport(BHQ)"
4784,52924,"Hamilton Island Airport,Hamilton Island Airport(HTI)"
4785,52927,"Bedourie Airport,Bedourie Airport(BEU)"
4786,52936,"Bourke Airport,Bourke Airport(BRK)"
4787,52939,"Benalla Airport,Benalla Airport(BLN)"
4788,52950,"Mount Isa Airport,Mount Isa Airport(ISA)"
4789,52951,"Sunshine Coast Airport,Sunshine Coast Airport(MCY)"
4790,52954,"Mackay Airport,Mackay Airport(MKY)"
4791,52960,"Ballina Byron Gateway Airport,Ballina Byron Gateway Airport(BNK)"
4792,52963,"Bairnsdale Airport,Bairnsdale Airport(BSJ)"
4793,52970,"Oakey Airport,Oakey Airport(OKY)"
4794,52976,"Boulia Airport,Boulia Airport(BQL)"
4795,52981,"Proserpine Whitsunday Coast Airport,Proserpine Whitsunday Coast Airport(PPP)"
4796,52986,"Rockhampton Airport,Rockhampton Airport(ROK)"
4797,52988,"Broome International Airport,Broome International Airport(BME)"
4798,52989,"Balranald Airport,Balranald Airport(BZD)"
4799,52993,"Brewarrina Airport,Brewarrina Airport(BWQ)"
4800,53000,"Bathurst Airport,Bathurst Airport(BHS)"
4801,53001,"Bathurst Island Airport,Bathurst Island Airport(BRT)"
4802,53003,"Townsville Airport,Townsville Airport(TSV)"
4803,53005,"Blackwater Airport,Blackwater Airport(BLT)"
4804,53011,"Bundaberg Airport,Bundaberg Airport(BDB)"
4805,53029,"Weipa Airport,Weipa Airport(WEI)"
4806,53033,"Toowoomba Wellcamp Airport,Toowoomba Wellcamp Airport(WTB)"
4807,53055,"Carnarvon Airport,Carnarvon Airport(CVQ)"
4808,53057,"Cobar Airport,Cobar Airport(CAZ)"
4809,53058,"Coonabarabran Airport,Coonabarabran Airport(COJ)"
4810,53063,"Coober Pedy Airport,Coober Pedy Airport(CPD)"
4811,53066,"Chinchilla Airport,Chinchilla Airport(CCL)"
4812,53070,"Cloncurry Airport,Cloncurry Airport(CNJ)"
4813,53079,"Ceduna Airport,Ceduna Airport(CED)"
4814,53081,"Cleve Airport,Cleve Airport(CVC)"
4815,53100,"RAAF Base Curtin,RAAF Base Curtin(DCN)"
4816,53105,"Cooktown Airport,Cooktown Airport(CTN)"
4817,53117,"Clermont Airport,Clermont Airport(CMQ)"
4818,53118,"Cunnamulla Airport,Cunnamulla Airport(CMA)"
4819,53125,"Coonamble Airport,Coonamble Airport(CNB)"
4820,53134,"Coen Airport,Coen Airport(CUQ)"
4821,53140,"Cooma Snowy Mountains Airport,Cooma Snowy Mountains Airport(OOM)"
4822,53143,"Corowa Airport,Corowa Airport(CWW)"
4823,53152,"Corryong Airport,Corryong Airport(CYG)"
4824,53165,"Cootamundra Airport,Cootamundra Airport(CMD)"
4825,53187,"Cowra Airport,Cowra Airport(CWT)"
4826,53198,"Dirranbandi Airport,Dirranbandi Airport(DRN)"
4827,53200,"Derby Airport,Derby Airport(DRB)"
4828,53226,"Deniliquin Airport,Deniliquin Airport(DNQ)"
4829,53247,"Devonport Airport,Devonport Airport(DPO)"
4830,53268,"Dysart Airport,Dysart Airport(DYA)"
4831,53272,"Echuca Airport,Echuca Airport(ECH)"
4832,53282,"Elcho Island Airport,Elcho Island Airport(ELC)"
4833,53294,"Emerald Airport,Emerald Airport(EMD)"
4834,53309,"Esperance Airport,Esperance Airport(EPR)"
4835,53319,"Forbes Airport,Forbes Airport(FRB)"
4836,53336,"Forrest Airport,Forrest Airport(FOS)"
4837,53343,"Fitzroy Crossing Airport,Fitzroy Crossing Airport(FIZ)"
4838,53360,"Gunnedah Airport,Gunnedah Airport(GUH)"
4839,53369,"Geraldton Airport,Geraldton Airport(GET)"
4840,53370,"Grafton Airport,Grafton Airport(GFN)"
4841,53386,"Gladstone Airport,Gladstone Airport(GLT)"
4842,53387,"Goulburn Airport,Goulburn Airport(GUL)"
4843,53391,"Glen Innes Airport,Glen Innes Airport(GLI)"
4844,53411,"Garden Point Airport,Garden Point Airport(GPN)"
4845,53416,"Groote Eylandt Airport,Groote Eylandt Airport(GTE)"
4846,53417,"Griffith Airport,Griffith Airport(GFF)"
4847,53432,"Hay Airport,Hay Airport(HXX)"
4848,53433,"Hervey Bay Airport,Hervey Bay Airport(HVB)"
4849,53446,"Horn Island Airport,Horn Island Airport(HID)"
4850,53449,"Halls Creek Airport,Halls Creek Airport(HCQ)"
4851,53454,"Hamilton Airport,Hamilton Airport(HLT)"
4852,53458,"Mount Hotham Airport,Mount Hotham Airport(MHU)"
4853,53464,"Hopetoun Airport,Hopetoun Airport(HTU)"
4854,53471,"Horsham Airport,Horsham Airport(HSM)"
4855,53506,"Inverell Airport,Inverell Airport(IVR)"
4856,53555,"Kerang Airport,Kerang Airport(KRA)"
4857,53563,"King Island Airport,King Island Airport(KNS)"
4858,53578,"Kempsey Airport,Kempsey Airport(KPS)"
4859,53589,"Kowanyama Airport,Kowanyama Airport(KWM)"
4860,53592,"Kingaroy Airport,Kingaroy Airport(KGY)"
4861,53593,"Kingscote Airport,Kingscote Airport(KGC)"
4862,53621,"Leigh Creek Airport,Leigh Creek Airport(LGH)"
4863,53625,"Leonora Airport,Leonora Airport(LNO)"
4864,53638,"Lockhart River Airport,Lockhart River Airport(IRG)"
4865,53643,"Lismore Airport,Lismore Airport(LSY)"
4866,53670,"Lightning Ridge Airport,Lightning Ridge Airport(LHG)"
4867,53671,"Longreach Airport,Longreach Airport(LRE)"
4868,53677,"Leinster Airport,Leinster Airport(LER)"
4869,53680,"Latrobe Valley Airport,Latrobe Valley Airport(TGN)"
4870,53703,"Avalon Airport,Avalon Airport(AVV)"
4871,53704,"Albury Airport,Albury Airport(ABX)"
4872,53705,"Mareeba Airport,Mareeba Airport(MRG)"
4873,53722,"Mudgee Airport,Mudgee Airport(DGE)"
4874,53736,"Meekatharra Airport,Meekatharra Airport(MKR)"
4875,53738,"Melbourne Essendon Airport,Melbourne Essendon Airport(MEB)"
4876,53741,"Merimbula Airport,Merimbula Airport(MIM)"
4878,53748,"Maningrida Airport,Maningrida Airport(MNG)"
4879,53757,"Hobart International Airport,Hobart International Airport(HBA)"
4880,53764,"Mildura Airport,Mildura Airport(MQL)"
4881,53789,"Launceston Airport,Launceston Airport(LST)"
4882,53791,"Melbourne Moorabbin Airport,Melbourne Moorabbin Airport(MBW)"
4883,53793,"Melbourne International Airport,Melbourne International Airport(MEL)"
4884,53800,"Mount Keith Airport,Mount Keith Airport(WME)"
4885,53813,"Mount Magnet Airport,Mount Magnet Airport(MMG)"
4886,53816,"Moree Airport,Moree Airport(MRZ)"
4887,53827,"Moranbah Airport,Moranbah Airport(MOV)"
4888,53832,"Moruya Airport,Moruya Airport(MYA)"
4889,53842,"Mount Gambier Airport,Mount Gambier Airport(MGB)"
4890,53884,"Narrandera Airport,Narrandera Airport(NRA)"
4891,53886,"Narrabri Airport,Narrabri Airport(NAA)"
4892,53894,"Ngukurr Airport,Ngukurr Airport(RPM)"
4893,53921,"Narromine Airport,Narromine Airport(QRM)"
4894,53927,"Normanton Airport,Normanton Airport(NTN)"
4895,53939,"Newman Airport,Newman Airport(ZNE)"
4896,53971,"Orange Airport,Orange Airport(OAG)"
4897,53982,"Adelaide International Airport,Adelaide International Airport(ADL)"
4898,53983,"Port Augusta Airport,Port Augusta Airport(PUG)"
4899,53988,"Paraburdoo Airport,Paraburdoo Airport(PBO)"
4900,53989,"Cocos (Keeling) Islands Airport,Cocos (Keeling) Islands Airport(CCK)"
4901,53996,"Darwin International Airport,Darwin International Airport(DRW)"
4904,54005,"Gove Airport,Gove Airport(GOV)"
4905,54008,"Port Pirie Airport,Port Pirie Airport(PPI)"
4906,54012,"Perth Jandakot Airport,Perth Jandakot Airport(JAD)"
4907,54013,"Karratha Airport,Karratha Airport(KTA)"
4908,54015,"Kalgoorlie Boulder Airport,Kalgoorlie Boulder Airport(KGI)"
4909,54019,"Parkes Airport,Parkes Airport(PKE)"
4910,54020,"Port Keats Airport,Port Keats Airport(PKT)"
4911,54021,"Kununurra Airport,Kununurra Airport(KNX)"
4912,54022,"Port Lincoln Airport,Port Lincoln Airport(PLO)"
4913,54027,"Learmonth Airport,Learmonth Airport(LEA)"
4914,54033,"Port Macquarie Airport,Port Macquarie Airport(PQQ)"
4915,54039,"Portland Airport,Portland Airport(PTJ)"
4916,54042,"Port Hedland International Airport,Port Hedland International Airport(PHE)"
4917,54044,"Perth International Airport,Perth International Airport(PER)"
4918,54053,"Tindal Airport,Tindal Airport(KTR)"
4919,54059,"Christmas Island Airport,Christmas Island Airport(XCH)"
4920,54068,"Quilpie Airport,Quilpie Airport(ULP)"
4921,54094,"Renmark Airport,Renmark Airport(RMK)"
4922,54110,"Roma Airport,Roma Airport(RMA)"
4923,54136,"Sydney Bankstown Airport,Sydney Bankstown Airport(BWU)"
4924,54139,"Canberra International Airport,Canberra International Airport(CBR)"
4925,54140,"Coffs Harbour Airport,Coffs Harbour Airport(CFS)"
4926,54141,"Camden Airport,Camden Airport(CDU)"
4927,54146,"Dubbo City Regional Airport,Dubbo City Regional Airport(DBO)"
4928,54158,"Shark Bay Airport,Shark Bay Airport(MJK)"
4929,54161,"Shepparton Airport,Shepparton Airport(SHT)"
4930,54172,"Smithton Airport,Smithton Airport(SIO)"
4931,54176,"Snake Bay Airport,Snake Bay Airport(SNB)"
4932,54177,"Norfolk Island International Airport,Norfolk Island International Airport(NLK)"
4933,54179,"Nowra Airport,Nowra Airport(NOA)"
4934,54188,"RAAF Base Richmond,RAAF Base Richmond(XRH)"
4935,54191,"Sydney Kingsford Smith International Airport,Sydney Kingsford Smith International Airport(SYD)"
4936,54200,"Tamworth Airport,Tamworth Airport(TMW)"
4937,54207,"Wagga Wagga City Airport,Wagga Wagga City Airport(WGA)"
4938,54208,"Swan Hill Airport,Swan Hill Airport(SWH)"
4939,54210,"Stawell Airport,Stawell Airport(SWC)"
4940,54232,"Telfer Airport,Telfer Airport(TEF)"
4941,54234,"Temora Airport,Temora Airport(TEM)"
4942,54241,"Thargomindah Airport,Thargomindah Airport(XTG)"
4943,54250,"Tibooburra Airport,Tibooburra Airport(TYB)"
4944,54267,"Tumut Airport,Tumut Airport(TUM)"
4945,54272,"Thangool Airport,Thangool Airport(THG)"
4946,54273,"Tennant Creek Airport,Tennant Creek Airport(TCA)"
4947,54288,"Taree Airport,Taree Airport(TRO)"
4948,54304,"Yangzhou Taizhou Airport,Yangzhou Taizhou Airport(YTY)"
4949,54350,"Windorah Airport,Windorah Airport(WNR)"
4950,54367,"Wangaratta Airport,Wangaratta Airport(WGT)"
4951,54369,"Whyalla Airport,Whyalla Airport(WYA)"
4952,54381,"Warracknabeal Airport,Warracknabeal Airport(WKB)"
4953,54391,"Walgett Airport,Walgett Airport(WGE)"
4954,54393,"Newcastle Airport,Newcastle Airport(NTL)"
4955,54396,"Wiluna Airport,Wiluna Airport(WUN)"
4956,54414,"Wollongong Airport,Wollongong Airport(WOL)"
4957,54427,"Warren Airport,Warren Airport(QRR)"
4958,54434,"West Sale Airport,West Sale Airport(SXE)"
4959,54438,"Winton Airport,Winton Airport(WIN)"
4960,54448,"West Wyalong Airport,West Wyalong Airport(WWY)"
4961,54453,"Wynyard Airport,Wynyard Airport(BWT)"
4962,54552,"Sanhe Airport,Sanhe Airport(YYA)"
4963,54573,"Young Airport,Young Airport(NGA)"
4965,54780,"Beijing Capital International Airport,Beijing Capital International Airport(PEK)"
4966,54781,"Beijing Daxing International Airport,Beijing Daxing International Airport(PKX)"
4968,54783,"Chengde Puning Airport,Chengde Puning Airport(CDE)"
4969,54784,"Chifeng Airport,Chifeng Airport(CIF)"
4970,54786,"Qinhuangdao Beidaihe Airport,Qinhuangdao Beidaihe Airport(BPE)"
4971,54787,"Ordos Ejin Horo Airport,Ordos Ejin Horo Airport(DSN)"
4972,54789,"Erenhot Saiwusu International Airport,Erenhot Saiwusu International Airport(ERL)"
4973,54790,"Arxan Yi'ershi Airport,Arxan Yi'ershi Airport(YIE)"
4974,54791,"Handan Airport,Handan Airport(HDG)"
4975,54792,"Baita International Airport,Baita International Airport(HET)"
4976,54793,"Holingol Huolinhe Airport,Holingol Huolinhe Airport(HUO)"
4977,54795,"Dongshan Airport,Dongshan Airport(HLD)"
4978,54796,"Linfen Qiaoli Airport,Linfen Qiaoli Airport(LFQ)"
4979,54797,"Lüliang Airport,Lüliang Airport(LLV)"
4980,54798,"Manzhouli Xijiao Airport,Manzhouli Xijiao Airport(NZH)"
4981,54799,"Beijing Nanyuan Airport,Beijing Nanyuan Airport(NAY)"
