,Unnamed: 0,name,iso_country,municipality,iata_code
466,16859,Mohamed Boudiaf International Airport,DZ,Constantine,CZL
467,16862,Cheikh Larbi Tébessi Airport,DZ,Tébessi,TEE
468,16863,Batna Airport,DZ,Batna,BLJ
470,16869,Bou Chekif Airport,DZ,Tiaret,TID
471,16872,Tindouf Airport,DZ,Tindouf,TIN
474,16875,Zenata – Messali El Hadj Airport,DZ,Tlemcen,TLM
475,16876,Es Senia Airport,DZ,Oran,ORN
476,16877,Béchar Boudghene Ben Ali Lotfi Airport,DZ,Béchar,CBH
479,16884,Biskra Airport,DZ,Biskra,BSK
481,16886,Noumérat - Moufdi Zakaria Airport,DZ,Ghardaïa,GHA
482,16887,Oued Irara Airport,DZ,Hassi Messaoud,HME
483,16888,In Salah Airport,DZ,In Salah,INZ
484,16889,Touggourt Sidi Madhi Airport,DZ,Touggourt,TGR
485,16890,Laghouat Airport,DZ,Laghouat,LOO
486,16891,Guemar Airport,DZ,Guemar,ELU
487,16892,Timimoun Airport,DZ,Timimoun,TMX
488,16893,Ain el Beida Airport,DZ,Ouargla,OGX
489,16894,In Aménas Airport,DZ,Aménas,IAM
490,16895,Cadjehoun Airport,BJ,Cotonou,COO
491,16904,Baicheng Chang'an Airport,CN,Baicheng,DBC
492,16905,Dutch Bay SPB,LK,Kalpitiya Island,DBK
493,16907,Dambulu Oya Tank Seaplane Base,LK,Dambulla,DBU
494,16923,Dubai Creek SPB,AE,Dubai,DCG
495,17431,Ouagadougou Airport,BF,Ouagadougou,OUA
496,17440,Bobo Dioulasso Airport,BF,Bobo Dioulasso,BOY
497,17446,Kotoka International Airport,GH,Accra,ACC
498,17448,Tamale Airport,GH,Tamale,TML
499,17452,Dandugama Seaplane Base,LK,Colombo,DGM
500,17453,Kumasi Airport,GH,Kumasi,KMS
501,17454,Sunyani Airport,GH,Sunyani,NYI
502,17455,Takoradi Airport,GH,Sekondi-Takoradi,TKD
503,17456,Deer Harbor SPB,US,Deer Harbor,DHB
504,17459,Port Bouet Airport,CI,Abidjan,ABJ
507,17473,Korhogo Airport,CI,Korhogo,HGO
510,17482,Mawella Lagoon Seaplane Base,LK,Dickwella,DIW
511,17483,Yamoussoukro Airport,CI,Yamoussoukro,ASK
512,17530,Nnamdi Azikiwe International Airport,NG,Abuja,ABV
513,17531,Akwa Ibom International Airport,NG,Uyo,QUO
514,17532,Akure Airport,NG,Akure,AKR
515,17533,Asaba International Airport,NG,Asaba,ABB
516,17535,Sir Abubakar Tafawa Balewa International Airport,NG,Bauchi,BCU
517,17536,Benin Airport,NG,Benin,BNI
518,17538,Margaret Ekpo International Airport,NG,Calabar,CBQ
519,17540,Akanu Ibiam International Airport,NG,Enegu,ENU
520,17544,Ibadan Airport,NG,Ibadan,IBA
521,17545,Ilorin International Airport,NG,Ilorin,ILR
522,17546,Sam Mbakwe International Airport,NG,Owerri,QOW
523,17548,Yakubu Gowon Airport,NG,Jos,JOS
524,17549,Kaduna Airport,NG,Kaduna,KAD
525,17550,Mallam Aminu International Airport,NG,Kano,KAN
526,17551,Maiduguri International Airport,NG,Maiduguri,MIU
527,17552,Makurdi Airport,NG,Makurdi,MDI
528,17553,Murtala Muhammed International Airport,NG,Lagos,LOS
529,17554,Minna Airport,NG,Minna,MXJ
530,17556,Port Harcourt International Airport,NG,Port Harcourt,PHC
531,17557,Sadiq Abubakar III International Airport,NG,Sokoto,SKO
532,17558,Yola Airport,NG,Yola,YOL
533,17559,Zaria Airport,NG,Zaria,ZAR
534,17577,Maradi Airport,NE,Maradi,MFQ
535,17578,Diori Hamani International Airport,NE,Niamey,NIM
536,17580,Tahoua Airport,NE,Tahoua,THZ
537,17582,Mano Dayak International Airport,NE,Agadez,AJY
538,17590,Zinder Airport,NE,Zinder,ZND
539,17597,Tabarka 7 Novembre Airport,TN,Tabarka,TBJ
540,17598,Monastir Habib Bourguiba International Airport,TN,Monastir,MIR
541,17599,Tunis Carthage International Airport,TN,Tunis,TUN
542,17602,Gafsa Ksar International Airport,TN,Gafsa,GAF
543,17603,Gabès Matmata International Airport,TN,Gabès,GAE
544,17605,Djerba Zarzis International Airport,TN,Djerba,DJE
545,17606,El Borma Airport,TN,El Borma,EBM
546,17607,Sfax Thyna International Airport,TN,Sfax,SFA
547,17608,Tozeur Nefta International Airport,TN,Tozeur,TOE
548,17610,Diyawanna Oya Seaplane Base,LK,Kotte,DWO
549,17617,Niamtougou International Airport,TG,Niamtougou,LRL
550,17619,Lomé-Tokoin Airport,TG,Lomé,LFW
551,17649,Antwerp International Airport (Deurne),BE,Antwerp,ANR
552,17659,Brussels Airport,BE,Brussels,BRU
553,17667,Brussels South Charleroi Airport,BE,Brussels,CRL
554,17700,Wevelgem Airport,BE,Wevelgem,KJK
555,17706,Liège Airport,BE,Liège,LGG
556,17736,Ostend-Bruges International Airport,BE,Ostend,OST
557,17812,Edna Bay Seaplane Base,US,Edna Bay,EDA
558,17814,Altenburg-Nobitz Airport,DE,Altenburg,AOC
559,17818,Heringsdorf Airport,DE,Heringsdorf,HDF
560,17848,"Magdeburg ""City"" Airport",DE,Magdeburg,ZMG
561,17849,Neubrandenburg Airport,DE,Neubrandenburg,FNB
562,17864,Cottbus-Drewitz Airport,DE,Cottbus,CBU
563,17886,Berlin-Schönefeld Airport,DE,Berlin,SXF
564,17887,Dresden Airport,DE,Dresden,DRS
565,17888,Erfurt Airport,DE,Erfurt,ERF
566,17889,Frankfurt am Main Airport,DE,Frankfurt am Main,FRA
567,17890,Münster Osnabrück Airport,DE,Münster,FMO
568,17891,Hamburg Airport,DE,Hamburg,HAM
569,17893,Cologne Bonn Airport,DE,Cologne,CGN
570,17894,Düsseldorf Airport,DE,Düsseldorf,DUS
571,17895,Munich Airport,DE,Munich,MUC
572,17896,Nuremberg Airport,DE,Nuremberg,NUE
573,17897,Leipzig/Halle Airport,DE,Leipzig,LEJ
574,17898,Saarbrücken Airport,DE,Saarbrücken,SCN
575,17899,Stuttgart Airport,DE,Stuttgart,STR
576,17900,Berlin-Tegel Airport,DE,Berlin,TXL
577,17901,Hannover Airport,DE,Hannover,HAJ
578,17902,Bremen Airport,DE,Bremen,BRE
579,17918,Frankfurt-Egelsbach Airport,DE,Frankfurt am Main,QEF
580,17920,Frankfurt-Hahn Airport,DE,Frankfurt am Main,HHN
581,17925,Mannheim-City Airport,DE,Mannheim,MHG
582,17941,Eisenach-Kindel Airport,DE,Eisenach,EIB
584,17967,Hamburg-Finkenwerder Airport,DE,Hamburg,XFW
585,17968,Kiel-Holtenau Airport,DE,Kiel,KEL
586,17969,Lübeck Blankensee Airport,DE,Lübeck,LBC
587,17978,Memmingen Allgau Airport,DE,Memmingen,FMM
588,18008,Mönchengladbach Airport,DE,Mönchengladbach,MGL
589,18010,Paderborn Lippstadt Airport,DE,Paderborn,PAD
590,18016,Weeze Airport,DE,Weeze,NRN
591,18017,Dortmund Airport,DE,Dortmund,DTM
592,18021,Augsburg Airport,DE,Augsburg,AGB
594,18067,Friedrichshafen Airport,DE,Friedrichshafen,FDH
596,18117,Bayreuth Airport,DE,Bayreuth,BYU
597,18125,Hof-Plauen Airport,DE,Hof,HOQ
598,18158,Karlsruhe Baden-Baden Airport,DE,Baden-Baden,FKB
599,18175,Donaueschingen-Villingen Airport,DE,Donaueschingen,ZQL
601,18205,Braunschweig-Wolfsburg Airport,DE,Braunschweig,BWE
602,18211,Kassel-Calden Airport,DE,Kassel,KSF
603,18269,Westerland Sylt Airport,DE,Westerland,GWT
604,18287,Kärdla Airport,EE,Kärdla,KDL
605,18288,Kuressaare Airport,EE,Kuressaare,URE
606,18295,Pärnu Airport,EE,Pärnu,EPU
607,18303,Lennart Meri Tallinn Airport,EE,Tallinn,TLL
608,18305,Tartu Airport,EE,Tartu,TAY
609,18314,Enontekio Airport,FI,Enontekio,ENF
610,18319,Halli Airport,FI,Halli / Kuorevesi,KEV
611,18321,Helsinki Malmi Airport,FI,Helsinki,HEM
612,18325,Helsinki Vantaa Airport,FI,Helsinki,HEL
614,18338,Ivalo Airport,FI,Ivalo,IVL
615,18341,Joensuu Airport,FI,Joensuu / Liperi,JOE
616,18344,Jyvaskyla Airport,FI,Jyväskylän Maalaiskunta,JYV
617,18345,Kauhava Airport,FI,Kauhava,KAU
618,18346,Kemi-Tornio Airport,FI,Kemi / Tornio,KEM
619,18349,Kajaani Airport,FI,Kajaani,KAJ
621,18351,Kokkola-Pietarsaari Airport,FI,Kokkola / Kruunupyy,KOK
622,18356,Kuusamo Airport,FI,Kuusamo,KAO
623,18357,Kittilä Airport,FI,Kittilä,KTT
624,18358,Kuopio Airport,FI,Kuopio / Siilinjärvi,KUO
625,18364,Lappeenranta Airport,FI,Lappeenranta,LPP
627,18368,Mikkeli Airport,FI,Mikkeli,MIK
628,18375,Oulu Airport,FI,Oulu / Oulunsalo,OUL
629,18384,Pori Airport,FI,Pori,POR
630,18391,Rovaniemi Airport,FI,Rovaniemi,RVN
631,18395,Savonlinna Airport,FI,Savonlinna,SVL
632,18397,Seinäjoki Airport,FI,Seinäjoki / Ilmajoki,SJY
633,18399,Sodankyla Airport,FI,Sodankyla,SOT
634,18402,Tampere-Pirkkala Airport,FI,Tampere / Pirkkala,TMP
635,18404,Turku Airport,FI,Turku,TKU
636,18406,Utti Air Base,FI,Utti / Valkeala,UTI
637,18407,Vaasa Airport,FI,Vaasa,VAA
638,18411,Varkaus Airport,FI,Varkaus / Joroinen,VRK
640,18429,Belfast International Airport,GB,Belfast,BFS
641,18430,St Angelo Airport,GB,Enniskillen,ENK
642,18431,George Best Belfast City Airport,GB,Belfast,BHD
643,18433,City of Derry Airport,GB,Derry,LDY
644,18438,Birmingham International Airport,GB,Birmingham,BHX
645,18441,Coventry Airport,GB,Coventry,CVT
646,18444,Gloucestershire Airport,GB,Staverton,GLO
647,18448,Nottingham Airport,GB,Nottingham,NQT
648,18458,Manchester Airport,GB,Manchester,MAN
649,18467,Robin Hood Doncaster Sheffield Airport,GB,Doncaster,DSA
650,18488,RNAS Yeovilton,GB,Yeovil,YEO
651,18490,Campbeltown Airport,GB,Campbeltown,CAL
652,18491,Eday Airport,GB,Eday,EOI
653,18492,Fair Isle Airport,GB,Fair Isle,FIE
654,18507,Haverfordwest Airport,GB,Haverfordwest,HAW
655,18508,Cardiff International Airport,GB,Cardiff,CWL
656,18509,Swansea Airport,GB,Swansea,SWS
657,18511,Bristol Airport,GB,Bristol,BRS
658,18513,Liverpool John Lennon Airport,GB,Liverpool,LPL
659,18514,London Luton Airport,GB,London,LTN
660,18517,Land's End Airport,GB,Land's End,LEQ
661,18519,St. Mary's Airport,GB,St. Mary's,ISC
662,18522,Bournemouth Airport,GB,Bournemouth,BOH
663,18523,Southampton Airport,GB,Southampton,SOU
664,18526,Lasham Airport,GB,Lasham,QLA
665,18530,Newquay Cornwall Airport,GB,Newquay,NQY
666,18536,Alderney Airport,GG,Saint Anne,ACI
667,18537,Guernsey Airport,GG,Saint Peter Port,GCI
668,18538,Jersey Airport,JE,Saint Helier,JER
669,18539,Shoreham Airport,GB,Brighton,ESH
670,18540,London Biggin Hill Airport,GB,London,BQH
671,18545,London Gatwick Airport,GB,London,LGW
672,18550,London City Airport,GB,London,LCY
673,18552,Farnborough Airport,GB,Farnborough,FAB
674,18555,Blackbushe Airport,GB,Yateley,BBS
675,18556,London Heathrow Airport,GB,London,LHR
676,18563,Southend Airport,GB,Southend,SEN
677,18564,Lydd Airport,GB,"Lydd, Ashford",LYX
678,18573,Carlisle Airport,GB,Carlisle,CAX
679,18578,Blackpool International Airport,GB,Blackpool,BLK
680,18580,Humberside Airport,GB,Grimsby,HUY
681,18581,Barrow Walney Island Airport,GB,Barrow-in-Furness,BWF
682,18582,Leeds Bradford Airport,GB,Leeds,LBA
683,18583,Warton Airport,GB,Warton,WRT
684,18585,Hawarden Airport,GB,Hawarden,CEG
685,18586,Isle of Man Airport,IM,Castletown,IOM
686,18587,Newcastle Airport,GB,Newcastle,NCL
687,18589,Durham Tees Valley Airport,GB,Durham,MME
688,18591,East Midlands Airport,GB,Nottingham,EMA
689,18598,Anglesey Airport,GB,Angelsey,VLY
690,18601,Kirkwall Airport,GB,Orkney Islands,KOI
691,18602,Sumburgh Airport,GB,Lerwick,LSI
692,18603,Wick Airport,GB,Wick,WIC
693,18604,Aberdeen Dyce Airport,GB,Aberdeen,ABZ
694,18605,Inverness Airport,GB,Inverness,INV
695,18606,Glasgow International Airport,GB,Glasgow,GLA
696,18608,Edinburgh Airport,GB,Edinburgh,EDI
697,18609,Islay Airport,GB,Port Ellen,ILY
698,18611,Glasgow Prestwick Airport,GB,Glasgow,PIK
699,18612,Benbecula Airport,GB,Balivanich,BEB
700,18613,Scatsta Airport,GB,Shetland Islands,SCS
701,18614,Dundee Airport,GB,Dundee,DND
702,18615,Stornoway Airport,GB,Stornoway,SYY
703,18616,Barra Airport,GB,Eoligarry,BRR
704,18619,Tiree Airport,GB,Balemartine,TRE
705,18623,RAF Kinloss,GB,Kinloss,FSS
706,18624,RAF Leuchars,GB,St. Andrews,ADX
707,18625,RAF Lossiemouth,GB,Lossiemouth,LMO
708,18628,Cambridge Airport,GB,Cambridge,CBG
709,18632,Norwich International Airport,GB,Norwich,NWI
710,18643,London Stansted Airport,GB,London,STN
711,18654,Exeter International Airport,GB,Exeter,EXT
712,18659,Oxford (Kidlington) Airport,GB,Kidlington,OXF
713,18666,RAF Benson,GB,Benson,BEX
714,18669,RAF Lakenheath,GB,Lakenheath,LKZ
715,18670,RAF Mildenhall,GB,Mildenhall,MHZ
716,18676,RAF Wyton,GB,St. Ives,QUY
717,18677,RAF Fairford,GB,Fairford,FFD
718,18682,RAF Brize Norton,GB,Brize Norton,BZZ
719,18683,RAF Odiham,GB,Odiham,ODH
720,18690,RAF Northolt,GB,London,NHT
721,18694,RAF Coningsby,GB,Coningsby,QCY
722,18698,RAF Honington,GB,Thetford,BEQ
723,18701,RAF Scampton,GB,Scampton,SQZ
724,18705,RAF Linton-On-Ouse,GB,Linton-On-Ouse,HRT
725,18707,RAF Waddington,GB,Waddington,WTN
726,18714,RAF Marham,GB,Marham,KNF
727,18716,Mount Pleasant Airport,FK,Mount Pleasant,MPN
728,18723,Amsterdam Airport Schiphol,NL,Amsterdam,AMS
729,18725,Maastricht Aachen Airport,NL,Maastricht,MST
730,18730,Eindhoven Airport,NL,Eindhoven,EIN
731,18731,Eelde Airport,NL,Groningen,GRQ
732,18732,Gilze Rijen Air Base,NL,Breda,GLZ
733,18737,De Kooy Airport,NL,Den Helder,DHR
734,18738,Lelystad Airport,NL,Lelystad,LEY
735,18739,Leeuwarden Air Base,NL,Leeuwarden,LWR
736,18744,Rotterdam The Hague Airport,NL,Rotterdam,RTM
737,18751,Twente Airport,NL,Enschede,ENS
738,18756,Woensdrecht Air Base,NL,Bergen Op Zoom,WOE
739,18767,Cork Airport,IE,Cork,ORK
740,18769,Galway Airport,IE,Galway,GWY
741,18772,Donegal Airport,IE,Donegal,CFN
742,18773,Dublin Airport,IE,Dublin,DUB
743,18786,Ireland West Knock Airport,IE,Charleston,NOC
744,18787,Kerry Airport,IE,Killarney,KIR
745,18796,Shannon Airport,IE,Shannon,SNN
746,18799,Sligo Airport,IE,Sligo,SXL
747,18803,Waterford Airport,IE,Waterford,WAT
748,18809,Aarhus Airport,DK,Aarhus,AAR
749,18815,Billund Airport,DK,Billund,BLL
750,18817,Copenhagen Kastrup Airport,DK,Copenhagen,CPH
751,18822,Esbjerg Airport,DK,Esbjerg,EBJ
752,18846,Karup Airport,DK,Karup,KRP
753,18853,Lolland Falster Maribo Airport,DK,Lolland Falster / Maribo,MRW
754,18859,Odense Airport,DK,Odense,ODE
755,18864,Copenhagen Roskilde Airport,DK,Copenhagen,RKE
756,18865,Bornholm Airport,DK,Rønne,RNN
757,18869,Sønderborg Airport,DK,Sønderborg,SGD
758,18875,Sindal Airport,DK,Sindal,CNL
759,18877,Skrydstrup Air Base,DK,Vojens,SKS
760,18881,Skive Airport,DK,Skive,SQW
761,18886,Thisted Airport,DK,Thisted,TED
762,18891,Vagar Airport,FO,Vagar,FAE
763,18893,Stauning Airport,DK,Skjern / Ringkøbing,STA
764,18895,Aalborg Airport,DK,Aalborg,AAL
765,18897,Luxembourg-Findel International Airport,LU,Luxembourg,LUX
766,18902,Ålesund Airport,NO,Ålesund,AES
767,18903,Andøya Airport,NO,Andenes,ANX
768,18906,Alta Airport,NO,Alta,ALF
769,18914,Brønnøysund Airport,NO,Brønnøy,BNN
770,18915,Bodø Airport,NO,Bodø,BOO
771,18916,Bergen Airport Flesland,NO,Bergen,BGO
772,18917,Båtsfjord Airport,NO,Båtsfjord,BJF
773,18918,Berlevåg Airport,NO,Berlevåg,BVG
774,18919,Kristiansand Airport,NO,Kjevik,KRS
775,18925,Bardufoss Airport,NO,Målselv,BDU
776,18929,"Harstad/Narvik Airport, Evenes",NO,Evenes,EVE
778,18935,Florø Airport,NO,Florø,FRO
779,18939,Oslo Gardermoen Airport,NO,Oslo,OSL
780,18943,Haugesund Airport,NO,Karmøy,HAU
781,18944,Hammerfest Airport,NO,Hammerfest,HFT
782,18950,Valan Airport,NO,Honningsvåg,HVG
783,18955,Kristiansund Airport (Kvernberget),NO,Kvernberget,KSU
784,18958,Kirkenes Airport (Høybuktmoen),NO,Kirkenes,KKN
785,18962,Leknes Airport,NO,Leknes,LKN
786,18965,Mehamn Airport,NO,Mehamn,MEH
787,18966,Molde Airport,NO,Årø,MOL
789,18968,Banak Airport,NO,Lakselv,LKL
790,18970,Narvik Framnes Airport,NO,Narvik,NVK
791,18972,Notodden Airport,NO,Notodden,NTB
792,18975,Ørland Airport,NO,Ørland,OLA
793,18977,"Ørsta-Volda Airport, Hovden",NO,Ørsta,HOV
794,18986,"Mo i Rana Airport, Røssvoll",NO,Mo i Rana,MQN
795,18991,"Rørvik Airport, Ryum",NO,Rørvik,RVK
796,18992,Røros Airport,NO,Røros,RRS
797,18997,"Moss Airport, Rygge",NO,Oslo,RYG
798,18999,"Svalbard Airport, Longyear",NO,Longyearbyen,LYR
799,19002,Svolvær Helle Airport,NO,Svolvær,SVJ
800,19004,Stokmarknes Skagen Airport,NO,Hadsel,SKN
801,19006,Skien Airport,NO,Geiteryggen,SKE
802,19007,Stord Airport,NO,Leirvik,SRP
803,19008,Sørkjosen Airport,NO,Sørkjosen,SOJ
804,19009,"Vardø Airport, Svartnes",NO,Vardø,VAW
805,19010,Sandnessjøen Airport (Stokka),NO,Alstahaug,SSJ
806,19013,Tromsø Airport,NO,Tromsø,TOS
807,19015,"Sandefjord Airport, Torp",NO,Torp,TRF
808,19021,Trondheim Airport Værnes,NO,Trondheim,TRD
809,19022,Vadsø Airport,NO,Vadsø,VDS
810,19051,Stavanger Airport Sola,NO,Stavanger,SVG
811,19059,Biała Podlaska Airfield,PL,Biała Podlaska,BXP
812,19061,Bydgoszcz Ignacy Jan Paderewski Airport,PL,Bydgoszcz,BZG
813,19069,Gdańsk Lech Wałęsa Airport,PL,Gdańsk,GDN
814,19089,Kraków John Paul II International Airport,PL,Kraków,KRK
815,19097,Katowice International Airport,PL,Katowice,KTW
816,19101,Łódź Władysław Reymont Airport,PL,Łódź,LCJ
817,19113,Modlin Airport,PL,Warsaw,WMI
818,19122,Oksywie Military Air Base,PL,Gdynia,QYD
819,19129,Poznań-Ławica Airport,PL,Poznań,POZ
820,19133,Radom Airport,PL,Radom,RDO
821,19138,Rzeszów-Jasionka Airport,PL,Rzeszów,RZE
822,19139,"Szczecin-Goleniów ""Solidarność"" Airport",PL,Goleniow,SZZ
823,19149,Olsztyn-Mazury Airport,PL,Olsztyn,SZY
824,19152,Warsaw Chopin Airport,PL,Warsaw,WAW
825,19154,Copernicus Wrocław Airport,PL,Wrocław,WRO
826,19158,Zielona Góra-Babimost Airport,PL,Babimost,IEG
828,19443,Gothenburg-Landvetter Airport,SE,Gothenburg,GOT
829,19446,Jönköping Airport,SE,Jönköping,JKG
830,19452,Gothenburg City Airport,SE,Gothenburg,GSE
831,19453,Skövde Airport,SE,Skövde,KVB
832,19455,Trollhättan-Vänersborg Airport,SE,Trollhättan,THN
834,19468,Mora Airport,SE,Mora,MXX
835,19469,Stockholm Skavsta Airport,SE,Stockholm / Nyköping,NYO
836,19486,Kristianstad Airport,SE,Kristianstad,KID
838,19493,Malmö Sturup Airport,SE,Malmö,MMX
839,19494,Halmstad Airport,SE,Halmstad,HAD
840,19498,Växjö Kronoberg Airport,SE,Växjö,VXO
842,19507,Gällivare Airport,SE,Gällivare,GEV
843,19511,Kramfors Sollefteå Airport,SE,Kramfors / Sollefteå,KRF
845,19514,Sundsvall-Härnösand Airport,SE,Sundsvall/ Härnösand,SDL
846,19515,Örnsköldsvik Airport,SE,Örnsköldsvik,OER
847,19517,Kiruna Airport,SE,Kiruna,KRN
848,19519,Skellefteå Airport,SE,Skellefteå,SFT
849,19521,Umeå Airport,SE,Umeå,UME
851,19523,Arvidsjaur Airport,SE,Arvidsjaur,AJR
852,19524,Söderhamn Airport,SE,Söderhamn,SOO
853,19525,Åre Östersund Airport,SE,Östersund,OSD
854,19526,Örebro Airport,SE,Örebro,ORB
856,19528,Karlstad Airport,SE,Karlstad,KSD
857,19530,Stockholm Västerås Airport,SE,Stockholm / Västerås,VST
858,19532,Luleå Airport,SE,Luleå,LLA
859,19538,Stockholm-Arlanda Airport,SE,Stockholm,ARN
860,19539,Stockholm-Bromma Airport,SE,Stockholm,BMA
862,19547,Gävle Sandviken Airport,SE,Gävle / Sandviken,GVX
863,19548,Linköping City Airport,SE,Linköping,LPI
864,19551,Norrköping Airport,SE,Norrköping,NRK
866,19554,Eskilstuna Airport,SE,Eskilstuna,EKT
867,19555,Visby Airport,SE,Visby,VBY
868,19559,Ängelholm-Helsingborg Airport,SE,Ängelholm,AGH
872,19599,Spangdahlem Air Base,DE,Trier,SPM
873,19600,Ramstein Air Base,DE,Ramstein,RMS
875,19609,Fritzlar Airport,DE,Fritzlar,FRZ
876,19626,Nordholz Naval Airbase,DE,Cuxhaven,FCN
878,19632,Rostock-Laage Airport,DE,Rostock,RLG
879,19635,Schleswig Air Base,DE,Jagel,WBG
880,19641,Wiesbaden Army Airfield,DE,Wiesbaden,WIE
881,19645,Fürstenfeldbruck Air Base,DE,Fürstenfeldbruck,FEL
882,19647,Ingolstadt Manching Airport,DE,Manching,IGS
883,19659,Daugavpils Intrenational Airport,LV,Daugavpils,DGP
884,19667,Liepāja International Airport,LV,Liepāja,LPX
885,19672,Riga International Airport,LV,Riga,RIX
886,19677,Ventspils International Airport,LV,Ventspils,VNT
887,19679,Excursion Inlet Seaplane Base,US,Excursion Inlet,EXI
888,19685,Kaunas International Airport,LT,Kaunas,KUN
889,19699,Palanga International Airport,LT,Palanga,PLQ
890,19702,Panevėžys Air Base,LT,Panevėžys,PNV
891,19708,Šiauliai International Airport,LT,Šiauliai,SQQ
892,19714,Vilnius International Airport,LT,Vilnius,VNO
893,19819,Alexander Bay Airport,ZA,Alexander Bay,ALJ
894,19823,Aggeneys Airport,ZA,Aggeneys,AGZ
895,19832,Bisho Airport,ZA,Bisho,BIY
896,19837,Bram Fischer International Airport,ZA,Bloemfontain,BFN
897,19864,Cape Town International Airport,ZA,Cape Town,CPT
898,19892,Ben Schoeman Airport,ZA,East London,ELS
899,19898,Ficksburg Sentraoes Airport,ZA,Ficksburg,FCB
900,19907,Grand Central Airport,ZA,Midrand,GCJ
901,19908,George Airport,ZA,George,GRJ
902,19913,Rand Airport,ZA,Johannesburg,QRA
903,19936,Harrismith Airport,ZA,Harrismith,HRS
904,19949,OR Tambo International Airport,ZA,Johannesburg,JNB
905,19953,P C Pelser Airport,ZA,Klerksdorp,KXE
906,19961,Kimberley Airport,ZA,Kimberley,KIM
907,19962,Kruger Mpumalanga International Airport,ZA,Mpumalanga,MQP
908,19968,Johan Pienaar Airport,ZA,Kuruman,KMH
909,19972,Kleinsee Airport,ZA,Kleinsee,KLZ
910,19974,Lanseria Airport,ZA,Johannesburg,HLA
911,19976,Lime Acres Finsch Mine Airport,ZA,Lime Acres,LMR
912,19978,King Shaka International Airport,ZA,Durban,DUR
913,19989,Langebaanweg Airport,ZA,Langebaanweg,SDB
914,19990,Ladysmith Airport,ZA,Ladysmith,LAY
915,19994,Malamala Airport,ZA,Malamala,AAM
916,19996,Margate Airport,ZA,Margate,MGH
917,20002,Mmabatho International Airport,ZA,Mafeking,MBD
918,20003,Riverside Airport,ZA,Malelane,LLE
919,20009,Mkuze Airport,ZA,Mkuze,MZQ
920,20015,Newcastle Airport,ZA,Newcastle,NCS
921,20025,Oudtshoorn Airport,ZA,Oudtshoorn,OUH
922,20029,OR Tambo International Airport,ZA,Johannesburg,JNB
923,20035,Port Elizabeth Airport,ZA,Port Elizabeth,PLZ
924,20037,Plettenberg Bay Airport,ZA,Plettenberg Bay,PBZ
925,20038,Hendrik Van Eck Airport,ZA,Phalaborwa,PHW
926,20040,Port St Johns Airport,ZA,Port St Johns,JOH
927,20043,Pietermaritzburg Airport,ZA,Pietermaritzburg,PZB
928,20046,Polokwane International Airport,ZA,Polokwane,PTG
929,20048,Potchefstroom Airport,ZA,Potchefstroom,PCF
930,20058,Queenstown Airport,ZA,Queenstown,UTW
931,20060,Richards Bay Airport,ZA,Richards Bay,RCB
932,20066,Robertson Airport,ZA,Robertson,ROD
933,20069,Springbok Airport,ZA,Springbok,SBU
934,20070,Secunda Airport,ZA,Secunda,ZEC
935,20082,Sishen Airport,ZA,Sishen,SIS
936,20088,Skukuza Airport,ZA,Skukuza,SZK
937,20101,Tzaneen Airport,ZA,Tzaneen,LTA
938,20106,Prince Mangosuthu Buthelezi Airport,ZA,Ulundi,ULD
939,20107,Pierre Van Ryneveld Airport,ZA,Upington,UTN
940,20109,K. D. Matanzima Airport,ZA,Mthatha,UTT
941,20111,Vryburg Airport,ZA,Vyrburg,VRU
942,20115,Virginia Airport,ZA,Durban,VIR
943,20119,Vredendal Airport,ZA,Vredendal,VRE
944,20126,Wonderboom Airport,ZA,Pretoria,PRY
945,20130,Waterkloof Air Force Base,ZA,Pretoria,WKF
946,20153,Francistown Airport,BW,Francistown,FRW
948,20170,Kasane Airport,BW,Kasane,BBK
949,20183,Maun Airport,BW,Maun,MUB
950,20198,Sir Seretse Khama International Airport,BW,Gaborone,GBE
951,20200,Sua Pan Airport,BW,Sowa,SXN
953,20218,Maya-Maya Airport,CG,Brazzaville,BZV
954,20245,Oyo Ollombo Airport,CG,Oyo,OLL
955,20251,Owando Airport,CG,Owando,FTX
